ID	Concept	Doculect	Value	Tokens
30272	know	je43kuriamago	okomaɲa	o k o m a ɲ a
30273	leaf	je43kuriamago	irito	i r i t o
30274	leg	je43kuriamago	okogoro	o k o g o r o
30275	liver	je43kuriamago	irini	i r i n i
30276	louse	je43kuriamago	enda	e n d a
30277	man	je43kuriamago	omosacha	o m o s a tʃ a
30278	moon	je43kuriamago	umweri	u m w e r i
30279	mouth	je43kuriamago	umuɲwa	u m u ɲ w a
30280	name	je43kuriamago	irina	i r i n a
30281	navel	je43kuriamago	ikiɲobu	i k i ɲ o b u
30282	neck	je43kuriamago	irigoti	i r i g o t i
30283	night	je43kuriamago	ubutiko	u b u t i k o
30284	nose	je43kuriamago	iriɲero	i r i ɲ e r o
30285	one	je43kuriamago	kimwi	k i m w i
30286	person	je43kuriamago	omonto	o m o n t o
30287	rain	je43kuriamago	imbura	i m b u r a
30288	road	je43kuriamago	enchera	e n tʃ e r a
30289	root	je43kuriamago	umuri	u m u r i
30290	salt	je43kuriamago	omoɲo	o m o ɲ o
30291	sand	je43kuriamago	omosense	o m o s e n s e
30292	see	je43kuriamago	okomaha	o k o m a h a
30293	send	je43kuriamago	okohera	o k o h e r a
30294	shame	je43kuriamago	ichinsoni	i tʃ i n s o n i
30295	sing	je43kuriamago	ukubina	u k u b i n a
30296	skin	je43kuriamago	irikanda	i r i k a n d a
30297	sky	je43kuriamago	irioba	i r i o b a
30298	sleep	je43kuriamago	ichitero	i tʃ i t e r o
30299	smoke	je43kuriamago	irioki	i r i o k i
30300	snake	je43kuriamago	inchoka	i n tʃ o k a
30301	spear	je43kuriamago	iritimo	i r i t i m o
30302	steal	je43kuriamago	ukuiba	u k u i b a
30303	stone	je43kuriamago	irigena	i r i g e n a
30304	sun	je43kuriamago	irioba	i r i o b a
30305	tail	je43kuriamago	omokera	o m o k e r a
30306	ten	je43kuriamago	ikumi	i k u m i
30307	three	je43kuriamago	isato	i s a t o
30308	tongue	je43kuriamago	ororeme	o r o r e m e
30309	tooth	je43kuriamago	irino	i r i n o
30310	tree	je43kuriamago	omote	o m o t e
30311	two	je43kuriamago	ibere	i b e r e
30312	urine	je43kuriamago	isiɲoro	i s i ɲ o r o
30313	village	je43kuriamago	oroberi	o r o b e r i
30314	vomit	je43kuriamago	okoroka	o k o r o k a
30315	walk	je43kuriamago	ukuya obogeni	u k u j a + o b o g e n i
30316	war	je43kuriamago	irihi	i r i h i
30317	water	je43kuriamago	amanche	a m a n tʃ e
30318	wind	je43kuriamago	omokama	o m o k a m a
30319	woman	je43kuriamago	omogaikoro	o m o g a i k o r o
30320	animal	je43kuriatari	iɲama	i ɲ a m a
30321	arm	je43kuriatari	okoβoko	o k o β o k o
30322	ashes	je43kuriatari	iriβu	i r i β u
30323	bark	je43kuriatari	irikanda(amakanda)	i r i k a n d a
30324	bed	je43kuriatari	ʃitali	ʃ i t a l i
30325	belly	je43kuriatari	enda	e n d a
30326	big	je43kuriatari	-nene	n e n e
30327	bird	je43kuriatari	ikiɲuɲi	i k i ɲ u ɲ i
30328	bite	je43kuriatari	okoroma	o k o r o m a
30329	blood	je43kuriatari	amaɲinga	a m a ɲ i n g a
30330	bone	je43kuriatari	iriguha	i r i g u h a
30331	breast	je43kuriatari	ichimbere	i tʃ i m b e r e
30332	burn	je43kuriatari	ogoka	o g o k a
30333	child	je43kuriatari	omona	o m o n a
30334	cloud	je43kuriatari	risaro	r i s a r o
30335	come	je43kuriatari	ugucha	u g u tʃ a
30336	count	je43kuriatari	okoβara	o k o β a r a
30337	dew	je43kuriatari	urumi	u r u m i
30338	die	je43kuriatari	ugukwa	u g u k w a
30339	dog	je43kuriatari	esese	e s e s e
30340	drink	je43kuriatari	ukuɲwa	u k u ɲ w a
30341	ear	je43kuriatari	ugutwi	u g u t w i
30342	eat	je43kuriatari	okorʸa	o k o rʲ a
30343	egg	je43kuriatari	irigi	i r i g i
30344	elephant	je43kuriatari	inchugu	i n tʃ u g u
30345	eye	je43kuriatari	iriso	i r i s o
30346	face	je43kuriatari	uβusyo	u β u s j o
30347	fall	je43kuriatari	okogwa	o k o g w a
30348	fat, oil	je43kuriatari	amaguta	a m a g u t a
30349	feather	je43kuriatari	amachoa	a m a tʃ o a
30350	fingernail	je43kuriatari	orokomo	o r o k o m o
30351	fire	je43kuriatari	omorro	o m o r r o
30352	fire-wood	je43kuriatari	ichinkwi	i tʃ i n k w i
30353	fish	je43kuriatari	inswei	i n s w e i
30354	five	je43kuriatari	isano	i s a n o
30355	fly	je43kuriatari	ukwiβuruka	u k w i β u r u k a
30356	four	je43kuriatari	iɲai	i ɲ a i
30357	give	je43kuriatari	okohana	o k o h a n a
30358	goat	je43kuriatari	imburi(chimburi)	i m b u r i
30359	ground, soil	je43kuriatari	amaroβa	a m a r o β a
30360	hair	je43kuriatari	urutukya	u r u t u k j a
30361	head	je43kuriatari	omotwe	o m o t w e
30362	hear	je43kuriatari	ukwigwa	u k w i g w a
30363	heart	je43kuriatari	enkoro	e n k o r o
30364	horn	je43kuriatari	orotera	o r o t e r a
30365	house	je43kuriatari	iɲumba	i ɲ u m b a
30366	hunger	je43kuriatari	inchara	i n tʃ a r a
30367	intestine	je43kuriatari	iβyanda	i β j a n d a
30368	iron	je43kuriatari	ikyoma	i k j o m a
30369	kill	je43kuriatari	ugwita	u g w i t a
30370	knee	je43kuriatari	iriru	i r i r u
30371	knife	je43kuriatari	egekeβi	e g e k e β i
30372	know	je43kuriatari	okomaɲa	o k o m a ɲ a
30373	leaf	je43kuriatari	irito	i r i t o
30374	leg	je43kuriatari	okogoro	o k o g o r o
30375	liver	je43kuriatari	irini	i r i n i
30376	louse	je43kuriatari	enda	e n d a
30377	man	je43kuriatari	omosacha	o m o s a tʃ a
30378	moon	je43kuriatari	umwesi	u m w e s i
30379	mouth	je43kuriatari	umuɲwa	u m u ɲ w a
30380	name	je43kuriatari	irina	i r i n a
30381	navel	je43kuriatari	ikiɲoβu	i k i ɲ o β u
30382	neck	je43kuriatari	irigoti	i r i g o t i
30383	night	je43kuriatari	uβutiko	u β u t i k o
30384	nose	je43kuriatari	iriɲero	i r i ɲ e r o
30385	one	je43kuriatari	emwei	e m w e i
30386	person	je43kuriatari	omonto	o m o n t o
30387	rain	je43kuriatari	imbura	i m b u r a
30388	road	je43kuriatari	enchera	e n tʃ e r a
30389	root	je43kuriatari	umuri	u m u r i
30390	salt	je43kuriatari	omoɲo	o m o ɲ o
30391	sand	je43kuriatari	omosense	o m o s e n s e
30392	see	je43kuriatari	okomaha	o k o m a h a
30393	send	je43kuriatari	ogotoma	o g o t o m a
30394	shame	je43kuriatari	ichinsoni	i tʃ i n s o n i
30395	sing	je43kuriatari	ukubina	u k u b i n a
30396	skin	je43kuriatari	rikanda(amakanda)	r i k a n d a
30397	sky	je43kuriatari	kuryoβa	k u r j o β a
30398	sleep	je43kuriatari	ichitero	i tʃ i t e r o
30399	smoke	je43kuriatari	iryoki	i r j o k i
30400	snake	je43kuriatari	inchoka	i n tʃ o k a
30401	spear	je43kuriatari	iritimo	i r i t i m o
30402	steal	je43kuriatari	ukwiβa	u k w i β a
30403	stone	je43kuriatari	irigena	i r i g e n a
30404	sun	je43kuriatari	iryoβa	i r j o β a
30405	tail	je43kuriatari	omokera	o m o k e r a
30406	ten	je43kuriatari	ikumi	i k u m i
30407	three	je43kuriatari	isato	i s a t o
30408	tongue	je43kuriatari	ororeme(chindeme)	o r o r e m e
30409	tooth	je43kuriatari	irino	i r i n o
30410	tree	je43kuriatari	omote	o m o t e
30411	two	je43kuriatari	βaβere	β a β e r e
30412	urine	je43kuriatari	isiɲoro	i s i ɲ o r o
30413	village	je43kuriatari	oroβeri	o r o β e r i
30414	vomit	je43kuriatari	okoroka	o k o r o k a
30415	walk	je43kuriatari	ukuya orogendo	u k u j a + o r o g e n d o
30416	war	je43kuriatari	irihi	i r i h i
30417	water	je43kuriatari	amanche	a m a n tʃ e
30418	wind	je43kuriatari	omokama	o m o k a m a
30419	woman	je43kuriatari	omokari(aβakari)	o m o k a r i
30517	animal	je45nata	aɲama	a ɲ a m a
30518	arm	je45nata	okubhoko	o k u b h o k o
30519	ashes	je45nata	omkari	o m k a r i
30520	bark	je45nata	amaghoko	a m a g h o k o
30521	bed	je45nata	eβurere	e β u r e r e
30522	belly	je45nata	anda	a n d a
30523	big	je45nata	rikoro	r i k o r o
30524	bite	je45nata	kuruma	k u r u m a
30525	blood	je45nata	amasahe	a m a s a h e
30526	bone	je45nata	righoha	r i g h o h a
30527	breast	je45nata	chambere	tʃ a m b e r e
30528	burn	je45nata	kwoka	k w o k a
30529	child	je45nata	omwana	o m w a n a
30530	cloud	je45nata	amasaro	a m a s a r o
30531	come	je45nata	nuche	n u tʃ e
30532	count	je45nata	kubhara	k u b h a r a
30533	dew	je45nata	orume	o r u m e
30534	die	je45nata	kukwa	k u k w a
30535	dog	je45nata	asese	a s e s e
30536	drink	je45nata	kuɲwa	k u ɲ w a
30537	ear	je45nata	oghotwi	o g h o t w i
30538	eat	je45nata	okurya	o k u r j a
30539	egg	je45nata	riburunga	r i b u r u n g a
30540	elephant	je45nata	anchoghu	a n tʃ o g h u
30541	eye	je45nata	eriso	e r i s o
30542	face	je45nata	obhuʃu	o b h u ʃ u
30543	fall	je45nata	kughwa	k u g h w a
30544	fat, oil	je45nata	amaghuta	a m a g h u t a
30545	feather	je45nata	amabhuri	a m a b h u r i
30546	fingernail	je45nata	orokomo	o r o k o m o
30547	fire	je45nata	omororo	o m o r o r o
30548	fire-wood	je45nata	orokwe	o r o k w e
30549	fish	je45nata	aswi	a s w i
30550	five	je45nata	isanu	i s a n u
30551	fly	je45nata	kuβuruka	k u β u r u k a
30552	four	je45nata	iɲe	i ɲ e
30553	give	je45nata	kuhana	k u h a n a
30554	goat	je45nata	amborete ?	a m b o r e t e +
30555	ground, soil	je45nata	amatoto	a m a t o t o
30556	hair	je45nata	oruchweri	o r u tʃ w e r i
30557	head	je45nata	omutwe	o m u t w e
30558	hear	je45nata	kogwa	k o g w a
30559	heart	je45nata	akhoro	a k h o r o
30560	horn	je45nata	oruhembe	o r u h e m b e
30561	house	je45nata	haɲumba	h a ɲ u m b a
30562	hunger	je45nata	anchara	a n tʃ a r a
30563	intestine	je45nata	obura	o b u r a
30564	kill	je45nata	kwita	k w i t a
30565	knee	je45nata	liru	l i r u
30566	knife	je45nata	ekigero	e k i g e r o
30567	know	je45nata	kumeɲa	k u m e ɲ a
30568	leaf	je45nata	riɲaki	r i ɲ a k i
30569	leg	je45nata	okoghoru	o k o g h o r u
30570	liver	je45nata	ritema	r i t e m a
30571	louse	je45nata	anda	a n d a
30572	man	je45nata	omosubhe	o m o s u b h e
30573	moon	je45nata	omweri	o m w e r i
30574	mouth	je45nata	omunwa	o m u n w a
30575	name	je45nata	erina	e r i n a
30576	navel	je45nata	omʷikonde	o m w i k o n d e
30577	neck	je45nata	righoti	r i g h o t i
30578	night	je45nata	obhutiko	o b h u t i k o
30579	nose	je45nata	ekuɲero	e k u ɲ e r o
30580	one	je45nata	imwe	i m w e
30581	person	je45nata	omutu	o m u t u
30582	rain	je45nata	ambura	a m b u r a
30583	road	je45nata	anchira	a n tʃ i r a
30584	root	je45nata	kuimeri	k u i m e r i
30585	salt	je45nata	omoɲo	o m o ɲ o
30586	sand	je45nata	omwiʃekeɲe	o m w i ʃ e k e ɲ e
30587	see	je45nata	korighi	k o r i g h i
30588	send	je45nata	khotoma	k h o t o m a
30589	shame	je45nata	chasoni	tʃ a s o n i
30590	sing	je45nata	kuringa	k u r i n g a
30591	skin	je45nata	ugokho	u g o k h o
30592	sky	je45nata	erisaro	e r i s a r o
30593	sleep	je45nata	chondoro	tʃ o n d o r o
30594	smoke	je45nata	iryoki	i r j o k i
30595	snake	je45nata	anchoke	a n tʃ o k e
30596	spear	je45nata	ritimu	r i t i m u
30597	steal	je45nata	kwibha	k w i b h a
30598	stone	je45nata	ribhoh...?	r i b h o h
30599	sun	je45nata	omwi	o m w i
30600	tail	je45nata	omukera	o m u k e r a
30601	ten	je45nata	ikhomi	i k h o m i
30602	three	je45nata	isatu	i s a t u
30603	tongue	je45nata	ororeme	o r o r e m e
30604	tooth	je45nata	erino	e r i n o
30605	tree	je45nata	omute	o m u t e
30606	two	je45nata	abili	a b i l i
30607	urine	je45nata	amasinoro	a m a s i n o r o
30608	village	je45nata	ikyaro	i k j a r o
30609	vomit	je45nata	koroka	k o r o k a
30610	walk	je45nata	kuɣenda	k u ɣ e n d a
30611	war	je45nata	rihe	r i h e
30612	water	je45nata	amanche	a m a n tʃ e
30613	wind	je45nata	omukama	o m u k a m a
30614	woman	je45nata	abhakari	a b h a k a r i
31290	animal	l11pende	sabà	s a b a
31291	arm	l11pende	koko	k o k o
31292	ashes	l11pende	ûto	û t o
31293	bark	l11pende	dî-zula	d i z u l a
31294	bed	l11pende	gididi	g i d i d i
31295	belly	l11pende	vumò	v u m o
31296	big	l11pende	waleha	w a l e h a
31297	bird	l11pende	njila	n j i l a
31298	bite	l11pende	gûsuma	g û s u m a
31299	blood	l11pende	mâhaci	m a h a c i
31300	bone	l11pende	mûfwa	m û f w a
31301	breast	l11pende	yelè	j e l e
31302	burn	l11pende	gûhya	g û h j a
31303	child	l11pende	mona	m o n a
31304	cloud	l11pende	tuta	t u t a
31305	come	l11pende	guzà	g u z a
31306	count	l11pende	tangela	t a n g e l a
31307	dew	l11pende	o mambo	o + m a m b o
31308	die	l11pende	gûfwa	g û f w a
31309	dog	l11pende	imbwa	i m b w a
31310	drink	l11pende	gûnwa	g û n w a
31311	ear	l11pende	kûci	k û c i
31312	eat	l11pende	gûdya	g û d j a
31313	egg	l11pende	diyì	d i j i
31314	elephant	l11pende	nzamba	n z a m b a
31315	eye	l11pende	iso	i s o
31316	face	l11pende	pala	p a l a
31317	fall	l11pende	bua	b u a
31318	fat, oil	l11pende	mâj	m a j
31319	feather	l11pende	lûsala	l û s a l a
31320	fingernail	l11pende	lú-bóndè	l u b o n d e
31321	fire	l11pende	cwûya	c w û j a
31322	fire-wood	l11pende	lukhunyi	l u k h u n j i
31323	fish	l11pende	iʃwi	i ʃ w i
31324	five	l11pende	tanu	t a n u
31325	fly	l11pende	gûkuya	g û k u j a
31326	four	l11pende	wana	w a n a
31327	give	l11pende	gûhanà	g û h a n a
31328	goat	l11pende	khombo	k h o m b o
31329	ground, soil	l11pende	mâvu	m a v u
31330	hair	l11pende	sânga	s a n g a
31331	head	l11pende	mûto	m û t o
31332	hear	l11pende	gûvwa	g û v w a
31333	heart	l11pende	mûcima	m û c i m a
31334	horn	l11pende	lubingà	l u b i n g a
31335	house	l11pende	nzo	n z o
31336	hunger	l11pende	nzala	n z a l a
31337	intestine	l11pende	l'la	l l a
31338	iron	l11pende	utadi	u t a d i
31339	kill	l11pende	guʃiyà	g u ʃ i j a
31340	knee	l11pende	boŋgo	b o ŋ g o
31341	knife	l11pende	pogo	p o g o
31342	know	l11pende	gûjiyà	g û j i j a
31343	leaf	l11pende	iji maji	i j i + m a j i
31344	leg	l11pende	kulù	k u l u
31345	liver	l11pende	diyì	d i j i
31346	louse	l11pende	ina	i n a
31347	man	l11pende	yala	j a l a
31348	moon	l11pende	ngôndè	n g o n d e
31349	mouth	l11pende	kanò	k a n o
31350	name	l11pende	dyina	d j i n a
31351	navel	l11pende	mutshimbi	m u ts h i m b i
31352	neck	l11pende	ʃingo	ʃ i n g o
31353	night	l11pende	phiphà	p h i p h a
31354	nose	l11pende	muzulu	m u z u l u
31355	one	l11pende	ungòʃi	u n g o ʃ i
31356	person	l11pende	muthù	m u t h u
31357	rain	l11pende	mvula	m v u l a
31358	road	l11pende	njilà	n j i l a
31359	root	l11pende	muji	m u j i
31360	salt	l11pende	mungua	m u n g u a
31361	sand	l11pende	fufutà	f u f u t a
31362	see	l11pende	gûmona	g û m o n a
31363	send	l11pende	tumizila	t u m i z i l a
31364	shame	l11pende	sonyi	s o n j i
31365	sing	l11pende	yimbila	j i m b i l a
31366	skin	l11pende	di-koba	d i k o b a
31367	sleep	l11pende	tûlo	t û l o
31368	smoke	l11pende	muʃi	m u ʃ i
31369	snake	l11pende	nyoga	n j o g a
31370	spear	l11pende	mukumbu	m u k u m b u
31371	steal	l11pende	khaba	k h a b a
31372	stone	l11pende	seso	s e s o
31373	sun	l11pende	kumbi	k u m b i
31374	tail	l11pende	mûcila	m û c i l a
31375	ten	l11pende	kumi	k u m i
31376	three	l11pende	tatu	t a t u
31377	tongue	l11pende	dimi	d i m i
31378	tooth	l11pende	dizò	d i z o
31379	tree	l11pende	mûci	m û c i
31380	two	l11pende	iyàdi	i j a d i
31381	urine	l11pende	masu	m a s u
31382	village	l11pende	dimbo	d i m b o
31383	vomit	l11pende	lusa	l u s a
31384	walk	l11pende	guwenda	g u w e n d a
31385	war	l11pende	ita	i t a
31386	water	l11pende	mêya	m e j a
31387	wind	l11pende	mupepe	m u p e p e
31388	woman	l11pende	mukhetù	m u k h e t u
31684	animal	l31alubakasai	mú-ɲiɲé	m u ɲ i ɲ e
31685	arm	l31alubakasai	ku-boko	k u b o k o
31686	ashes	l31alubakasai	bú-tu	b u t u
31687	bark	l31alubakasai	cí-zúbú	c i z u b u
31688	bed	l31alubakasai	bulààlu	b u l a a l u
31689	belly	l31alubakasai	dí-fu	d i f u
31690	big	l31alubakasai	-nené	n e n e
31691	bird	l31alubakasai	ɲúúɲí	ɲ u u ɲ i
31692	bite	l31alubakasai	kú-sumá	k u s u m a
31693	blood	l31alubakasai	má-ʃí	m a ʃ i
31694	bone	l31alubakasai	múfubá	m u f u b a
31695	breast	l31alubakasai	dí-beelé	d i b e e l e
31696	burn	l31alubakasai	kóóʃá kú-óʃá	k o o ʃ a + k u o ʃ a
31697	child	l31alubakasai	mwena munda	m w e n a + m u n d a
31698	cloud	l31alubakasai	dí-vúbá	d i v u b a
31699	come	l31alubakasai	kú-vwá	k u v w a
31700	count	l31alubakasai	-badika 15	b a d i k a +
31701	dew	l31alubakasai	dime(a)	d i m e a
31702	die	l31alubakasai	kú-fwa	k u f w a
31703	dog	l31alubakasai	m-bwá	m b w a
31704	drink	l31alubakasai	kú-nwa	k u n w a
31705	ear	l31alubakasai	dí-cí	d i c i
31706	eat	l31alubakasai	kú-dya	k u d j a
31707	egg	l31alubakasai	dí-yí	d i j i
31708	elephant	l31alubakasai	nzevu	n z e v u
31709	eye	l31alubakasai	dîsú	d i s u
31710	face	l31alubakasai	mpàla	m p a l a
31711	fall	l31alubakasai	-pòna 15	p o n a +
31712	fat, oil	l31alubakasai	ma-fúta	m a f u t a
31713	feather	l31alubakasai	lú-sala	l u s a l a
31714	fingernail	l31alubakasai	lú-zadí	l u z a d i
31715	fire	l31alubakasai	ká-pya	k a p j a
31716	fish	l31alubakasai	mú-ʃípá	m u ʃ i p a
31717	five	l31alubakasai	-taanu nombre cardinal	t a a n u + n o m b r e + c a r d i n a l
31718	fly	l31alubakasai	-bùùka	b u u k a
31719	four	l31alubakasai	-naayi nombre cardinal	n a a j i + n o m b r e + c a r d i n a l
31720	give	l31alubakasai	kú-pa	k u p a
31721	goat	l31alubakasai	mbùji	m b u j i
31722	ground, soil	l31alubakasai	bú-lóbá	b u l o b a
31723	hair	l31alubakasai	lú-súki	l u s u k i
31724	head	l31alubakasai	mú-twe	m u t w e
31725	hear	l31alubakasai	kúmvwá	k u m v w a
31726	heart	l31alubakasai	móóyó	m o o j o
31727	horn	l31alubakasai	lúseŋú	l u s e ŋ u
31728	house	l31alubakasai	nzùbu	n z u b u
31729	hunger	l31alubakasai	nzala	n z a l a
31730	intestine	l31alubakasai	dila	d i l a
31731	iron	l31alubakasai	mulonda	m u l o n d a
31732	kill	l31alubakasai	kú-ʃípá	k u ʃ i p a
31733	knee	l31alubakasai	cí-nú	c i n u
31734	knife	l31alubakasai	keelè	k e e l e
31735	know	l31alubakasai	kú-máɲá	k u m a ɲ a
31736	leaf	l31alubakasai	dyâɲé	d j a ɲ e
31737	leg	l31alubakasai	mú-kolo	m u k o l o
31738	liver	l31alubakasai	mú-cimá	m u c i m a
31739	louse	l31alubakasai	n-kusu	n k u s u
31740	man	l31alubakasai	mulume	m u l u m e
31741	moon	l31alubakasai	mwenzí	m w e n z i
31742	mouth	l31alubakasai	mú-káná	m u k a n a
31743	name	l31alubakasai	dîná	d i n a
31744	navel	l31alubakasai	mûfu	m û f u
31745	neck	l31alubakasai	n-ʃiŋu	n ʃ i ŋ u
31746	night	l31alubakasai	bú-tukú	b u t u k u
31747	nose	l31alubakasai	dyûlú dí-ulú	d j û l u + d i u l u
31748	one	l31alubakasai	-mwé	m w e
31749	person	l31alubakasai	muntu	m u n t u
31750	rain	l31alubakasai	m-vulá	m v u l a
31751	road	l31alubakasai	n-zílá	n z i l a
31752	root	l31alubakasai	mú-zí	m u z i
31753	salt	l31alubakasai	mukèlè(à)	m u k e l e a
31754	sand	l31alubakasai	lú-séŋá	l u s e ŋ a
31755	see	l31alubakasai	kú-moná	k u m o n a
31756	send	l31alubakasai	-tùma	t u m a
31757	shame	l31alubakasai	bumvu	b u m v u
31758	sing	l31alubakasai	-imba	i m b a
31759	skin	l31alubakasai	dí-koba	d i k o b a
31760	sky	l31alubakasai	dyulu	d j u l u
31761	sleep	l31alubakasai	tú-lu	t u l u
31762	smoke	l31alubakasai	mwînʃí	m w i n ʃ i
31763	snake	l31alubakasai	nnyòka 1	n n j o k a +
31764	spear	l31alubakasai	difùmà	d i f u m a
31765	steal	l31alubakasai	-iba	i b a
31766	stone	l31alubakasai	dí-bwé	d i b w e
31767	sun	l31alubakasai	dîbá	d i b a
31768	tail	l31alubakasai	mú-kilá	m u k i l a
31769	ten	l31alubakasai	diikùmi	d i i k u m i
31770	three	l31alubakasai	-sàtù pronom numéral cardinal	s a t u + p r o n o m + n u m e r a l + c a r d i n a l
31771	tongue	l31alubakasai	lú-dimí	l u d i m i
31772	tooth	l31alubakasai	dînú	d i n u
31773	tree	l31alubakasai	mú-ci	m u c i
31774	two	l31alubakasai	-bidi	b i d i
31775	urine	l31alubakasai	mênyi(u)	m e n j i u
31776	village	l31alubakasai	musòkò(ù)	m u s o k o u
31777	vomit	l31alubakasai	-lùka	l u k a
31778	walk	l31alubakasai	kú-éndá	k u e n d a
31779	war	l31alubakasai	mvità	m v i t a
31780	water	l31alubakasai	mâyí má-ayí	m a j i + m a a j i
31781	woman	l31alubakasai	mú-kazi	m u k a z i
32375	animal	m11pimbwe	iiɲama	i i ɲ a m a
32376	arm	m11pimbwe	ib'oko	i b o k o
32377	ashes	m11pimbwe	itunde	i t u n d e
32378	bark	m11pimbwe	ulugula	u l u g u l a
32379	bed	m11pimbwe	itʃitala	i tʃ i t a l a
32380	belly	m11pimbwe	inda	i n d a
32381	big	m11pimbwe	-ikulu	i k u l u
32382	bird	m11pimbwe	ichoni	i tʃ o n i
32383	bite	m11pimbwe	ukuluma	u k u l u m a
32384	blood	m11pimbwe	ib'waazi	i b w a a z i
32385	bone	m11pimbwe	ifupa	i f u p a
32386	breast	m11pimbwe	amadib'a	a m a d i b a
32387	burn	m11pimbwe	ukwaaka	u k w a a k a
32388	child	m11pimbwe	umwaana	u m w a a n a
32389	cloud	m11pimbwe	ilunde	i l u n d e
32390	come	m11pimbwe	ukwiida	u k w i i d a
32391	count	m11pimbwe	ukub'adya	u k u b a d j a
32392	dew	m11pimbwe	ulume	u l u m e
32393	die	m11pimbwe	ukufwa	u k u f w a
32394	dog	m11pimbwe	imbwa	i m b w a
32395	drink	m11pimbwe	ukunwa	u k u n w a
32396	ear	m11pimbwe	itwi	i t w i
32397	eat	m11pimbwe	ukulʸa	u k u lʲ a
32398	egg	m11pimbwe	ituŋgu	i t u ŋ g u
32399	elephant	m11pimbwe	indovu	i n d o v u
32400	eye	m11pimbwe	ilinso	i l i n s o
32401	face	m11pimbwe	kumiinso	k u m i i n s o
32402	fall	m11pimbwe	ukuwa	u k u w a
32403	fat, oil	m11pimbwe	amafuta	a m a f u t a
32404	feather	m11pimbwe	amavumbu	a m a v u m b u
32405	fingernail	m11pimbwe	uluzala	u l u z a l a
32406	fire	m11pimbwe	umnilo	u m n i l o
32407	fire-wood	m11pimbwe	inkwi	i n k w i
32408	fish	m11pimbwe	inswi	i n s w i
32409	five	m11pimbwe	sano	s a n o
32410	fly	m11pimbwe	uku-uluka	u k u u l u k a
32411	four	m11pimbwe	ine	i n e
32412	give	m11pimbwe	ukupa	u k u p a
32413	goat	m11pimbwe	imbudi	i m b u d i
32414	ground, soil	m11pimbwe	insi	i n s i
32415	hair	m11pimbwe	eɲele	e ɲ e l e
32416	head	m11pimbwe	umtwe	u m t w e
32417	hear	m11pimbwe	ukupulika	u k u p u l i k a
32418	heart	m11pimbwe	umoodo	u m o o d o
32419	horn	m11pimbwe	ipembe	i p e m b e
32420	house	m11pimbwe	iɲuumba	i ɲ u u m b a
32421	hunger	m11pimbwe	indala	i n d a l a
32422	intestine	m11pimbwe	indoka dya mnda	i n d o k a + d j a + m n d a
32423	iron	m11pimbwe	icela	i c e l a
32424	kill	m11pimbwe	ukub'ulaga	u k u b u l a g a
32425	knee	m11pimbwe	ikokola	i k o k o l a
32426	knife	m11pimbwe	ichaambi	i tʃ a a m b i
32427	know	m11pimbwe	ukumaɲa	u k u m a ɲ a
32428	leaf	m11pimbwe	ifwa	i f w a
32429	leg	m11pimbwe	ilyulu	i l j u l u
32430	liver	m11pimbwe	itima	i t i m a
32431	louse	m11pimbwe	inda	i n d a
32432	man	m11pimbwe	umonsi wane [my]	u m o n s i + w a n e
32433	moon	m11pimbwe	umweedi	u m w e e d i
32434	mouth	m11pimbwe	umnomo	u m n o m o
32435	name	m11pimbwe	uludina	u l u d i n a
32436	navel	m11pimbwe	icikombo	i c i k o m b o
32437	neck	m11pimbwe	insingo	i n s i n g o
32438	night	m11pimbwe	ub'usiku	u b u s i k u
32439	nose	m11pimbwe	impuna	i m p u n a
32440	one	m11pimbwe	imwi	i m w i
32441	person	m11pimbwe	imntu	i m n t u
32442	rain	m11pimbwe	imvula	i m v u l a
32443	road	m11pimbwe	indila	i n d i l a
32444	root	m11pimbwe	imisisi	i m i s i s i
32445	salt	m11pimbwe	umchele	u m tʃ e l e
32446	sand	m11pimbwe	imisanga	i m i s a n g a
32447	see	m11pimbwe	ukulola	u k u l o l a
32448	send	m11pimbwe	ukutumikidya	u k u t u m i k i d j a
32449	shame	m11pimbwe	insoni	i n s o n i
32450	sing	m11pimbwe	ukwiimba	u k w i i m b a
32451	skin	m11pimbwe	insaβa	i n s a β a
32452	sky	m11pimbwe	mwiyulu	m w i j u l u
32453	sleep	m11pimbwe	utulo	u t u l o
32454	smoke	m11pimbwe	ilyoonsi	i l j o o n s i
32455	snake	m11pimbwe	indoka	i n d o k a
32456	spear	m11pimbwe	iisumo	i i s u m o
32457	steal	m11pimbwe	ukwiib'a	u k w i i b a
32458	stone	m11pimbwe	iwe	i w e
32459	sun	m11pimbwe	idub'a	i d u b a
32460	tail	m11pimbwe	umsinda	u m s i n d a
32461	ten	m11pimbwe	ikumi	i k u m i
32462	three	m11pimbwe	tatu	t a t u
32463	tongue	m11pimbwe	ululimi	u l u l i m i
32464	tooth	m11pimbwe	ilino	i l i n o
32465	tree	m11pimbwe	umti	u m t i
32466	two	m11pimbwe	b'ili	b i l i
32467	urine	m11pimbwe	amatundi	a m a t u n d i
32468	village	m11pimbwe	ikada	i k a d a
32469	vomit	m11pimbwe	uku-luka	u k u l u k a
32470	walk	m11pimbwe	ukuya	u k u j a
32471	war	m11pimbwe	ivita	i v i t a
32472	water	m11pimbwe	amandi	a m a n d i
32473	wind	m11pimbwe	umza	u m z a
32474	woman	m11pimbwe	umkota	u m k o t a
